pr_id,pr_number,title,agent,user,state,created_at,merged_at,repo_url,total_additions,total_deletions,total_changes,files_touched,num_commits,net_change,churn_ratio,size_category
3261185251,3732,docs: update CI sprint plan,OpenAI_Codex,MontrealAI,closed,2025-07-24T20:40:34Z,2025-07-24T20:40:43Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,7,0,7,1,1,7,0.0,XS
3091358398,13173,Prebid 10: add logInfo to public API methods,OpenAI_Codex,patmmccann,closed,2025-05-26T14:14:59Z,2025-05-27T10:24:55Z,https://api.github.com/repos/prebid/Prebid.js,37,7,44,1,1,30,0.1891891891891892,S
3213585853,54,Use ImmutableDictionary for error metadata,OpenAI_Codex,jscarle,closed,2025-07-08T19:36:30Z,,https://api.github.com/repos/jscarle/LightResults,16,15,31,6,2,1,0.9375,S
3213528854,125,Improve item indexing on dashboard,OpenAI_Codex,MihaiCristianCondrea,closed,2025-07-08T19:11:57Z,2025-07-08T19:12:12Z,https://api.github.com/repos/MihaiCristianCondrea/Smart-Cleaner-for-Android,67,19,86,1,1,48,0.2835820895522388,S
3238922680,3590,Add modernize lint,OpenAI_Codex,ReneWerner87,closed,2025-07-17T09:53:51Z,2025-07-17T12:48:43Z,https://api.github.com/repos/gofiber/fiber,143,114,257,31,3,29,0.7972027972027972,M
3141519857,1724,Fix extraSettings store initial value,OpenAI_Codex,DTTerastar,closed,2025-06-12T20:46:35Z,2025-06-13T14:18:06Z,https://api.github.com/repos/ESPresense/ESPresense,1428,1430,2858,5,2,-2,1.0014005602240896,XL
3217442159,13808,Add bill item finance details inside bill items tab,OpenAI_Codex,buddhika75,closed,2025-07-09T23:50:35Z,2025-07-09T23:50:47Z,https://api.github.com/repos/hmislk/hmis,10,8,18,1,1,2,0.8,S
3217394798,13807,Add invoice date calendar field,OpenAI_Codex,buddhika75,closed,2025-07-09T23:16:52Z,2025-07-09T23:17:04Z,https://api.github.com/repos/hmislk/hmis,3,0,3,1,1,3,0.0,XS
3217332607,13800,Update BHT Issue Requests link,OpenAI_Codex,buddhika75,closed,2025-07-09T22:45:42Z,2025-07-09T22:45:55Z,https://api.github.com/repos/hmislk/hmis,6,6,12,1,1,0,1.0,XS
3084832146,47,feat: add guardrail model router,OpenAI_Codex,DannyMac180,closed,2025-05-23T00:23:34Z,2025-05-23T00:54:22Z,https://api.github.com/repos/DannyMac180/meta-agent,192,1,193,6,1,191,0.005208333333333333,M
3145664381,828,Implement OAuth2 flow and connection management,OpenAI_Codex,242816,closed,2025-06-14T07:27:10Z,2025-06-14T08:40:11Z,https://api.github.com/repos/bionic-gpt/bionic-gpt,158,47,205,5,2,111,0.2974683544303797,M
3128286096,38,Fix anchor typo in README,OpenAI_Codex,shoheiyokoyama,closed,2025-06-08T12:07:19Z,2025-06-08T12:07:42Z,https://api.github.com/repos/shoheiyokoyama/Gemini,2,2,4,1,1,0,1.0,XS
3221861500,196,"Implement pagination for posts, admin sections and search",OpenAI_Codex,DogukanUrker,closed,2025-07-11T07:21:28Z,2025-07-11T15:05:02Z,https://api.github.com/repos/DogukanUrker/FlaskBlog,235,145,380,15,2,90,0.6170212765957447,M
3131785378,1776,Remove record message kind docs,OpenAI_Codex,acco,closed,2025-06-10T00:11:07Z,,https://api.github.com/repos/sequinstream/sequin,2545,2907,5452,150,30,-362,1.1422396856581531,XL
3131815590,12904,Fix Movement Out report view case,OpenAI_Codex,buddhika75,closed,2025-06-10T00:33:52Z,2025-06-10T00:36:53Z,https://api.github.com/repos/hmislk/hmis,21,17,38,1,1,4,0.8095238095238095,S
3131851537,1058,Clean up v2 docs links,OpenAI_Codex,areibman,closed,2025-06-10T01:05:24Z,2025-06-10T01:06:07Z,https://api.github.com/repos/AgentOps-AI/agentops,8,111,119,10,1,-103,13.875,XS
3148954221,891,refactor(tests): Converting concurrency tests from JUnit4 to JUnit5.,OpenAI_Codex,ArneDeutsch,closed,2025-06-16T07:59:27Z,2025-06-16T09:37:12Z,https://api.github.com/repos/operaton/operaton,475,521,996,44,1,-46,1.0968421052631578,M
3177526091,3356,Fix tpch q21 query & add exists test,OpenAI_Codex,tamnd,closed,2025-06-26T02:38:15Z,,https://api.github.com/repos/mochilang/mochi,341,4,345,6,1,337,0.011730205278592375,M
3177526349,3357,Fix TPC-H q20 and extend VM tests,OpenAI_Codex,tamnd,closed,2025-06-26T02:38:27Z,2025-06-26T02:46:27Z,https://api.github.com/repos/mochilang/mochi,419,5,424,6,1,414,0.011933174224343675,M
3177624584,3376,Improve Go backend struct inference,OpenAI_Codex,tamnd,closed,2025-06-26T03:45:15Z,2025-06-26T03:47:49Z,https://api.github.com/repos/mochilang/mochi,136,5,141,2,1,131,0.03676470588235294,M
3177656584,3379,Fix q8 and implement VM operator precedence,OpenAI_Codex,tamnd,closed,2025-06-26T04:08:12Z,2025-06-26T04:08:43Z,https://api.github.com/repos/mochilang/mochi,396,278,674,7,1,118,0.702020202020202,M
3177657844,3380,Improve VM stack traces,OpenAI_Codex,tamnd,closed,2025-06-26T04:09:10Z,2025-06-26T04:11:32Z,https://api.github.com/repos/mochilang/mochi,41,5,46,1,1,36,0.12195121951219512,S
3177660039,3381,Improve TS query output readability,OpenAI_Codex,tamnd,closed,2025-06-26T04:10:54Z,2025-06-26T04:11:36Z,https://api.github.com/repos/mochilang/mochi,33,51,84,2,1,-18,1.5454545454545454,S
3177660380,3382,Improve Python query readability,OpenAI_Codex,tamnd,closed,2025-06-26T04:11:10Z,2025-06-26T04:13:43Z,https://api.github.com/repos/mochilang/mochi,15,6,21,1,1,9,0.4,S
3177672953,3384,Improve Go code generation formatting,OpenAI_Codex,tamnd,closed,2025-06-26T04:18:48Z,2025-06-26T05:05:58Z,https://api.github.com/repos/mochilang/mochi,21,6,27,2,1,15,0.2857142857142857,S
3177690526,3388,Improve TypeScript compiler formatting,OpenAI_Codex,tamnd,closed,2025-06-26T04:30:28Z,2025-06-26T05:06:23Z,https://api.github.com/repos/mochilang/mochi,29,4,33,1,1,25,0.13793103448275862,S
3177690981,3389,Improve Python query output,OpenAI_Codex,tamnd,closed,2025-06-26T04:30:49Z,2025-06-26T05:06:31Z,https://api.github.com/repos/mochilang/mochi,8,22,30,2,1,-14,2.75,XS
3177708977,3390,Update Clojure golden output,OpenAI_Codex,tamnd,closed,2025-06-26T04:42:40Z,2025-06-26T05:06:40Z,https://api.github.com/repos/mochilang/mochi,66,4,70,2,1,62,0.06060606060606061,S
3177710265,3391,Add basic aggregates to COBOL compiler,OpenAI_Codex,tamnd,closed,2025-06-26T04:43:26Z,2025-06-26T05:06:47Z,https://api.github.com/repos/mochilang/mochi,101,14,115,4,1,87,0.13861386138613863,M
3177711932,3392,Add sum builtin and TPCH q1 C# test,OpenAI_Codex,tamnd,closed,2025-06-26T04:44:12Z,2025-06-26T05:06:59Z,https://api.github.com/repos/mochilang/mochi,178,0,178,5,1,178,0.0,M
3177715518,3393,Add sum helper to Elixir backend,OpenAI_Codex,tamnd,closed,2025-06-26T04:46:38Z,2025-06-26T05:12:02Z,https://api.github.com/repos/mochilang/mochi,202,0,202,5,1,202,0.0,M
3177721464,3394,Lua compiler TPCH q1 support,OpenAI_Codex,tamnd,closed,2025-06-26T04:50:54Z,2025-06-26T05:07:57Z,https://api.github.com/repos/mochilang/mochi,355,8,363,7,1,347,0.022535211267605635,M
3177723663,3397,Add json/sum support in Prolog backend,OpenAI_Codex,tamnd,closed,2025-06-26T04:52:28Z,2025-06-26T05:08:24Z,https://api.github.com/repos/mochilang/mochi,128,5,133,6,1,123,0.0390625,M
3177733981,3400,Enable ST compiler TPCH Q1 grouping,OpenAI_Codex,tamnd,closed,2025-06-26T04:56:12Z,2025-06-26T05:12:47Z,https://api.github.com/repos/mochilang/mochi,82,5,87,4,1,77,0.06097560975609756,S
3177735607,3401,Add Swift sum helper for TPCH Q1,OpenAI_Codex,tamnd,closed,2025-06-26T04:56:39Z,2025-06-26T05:12:57Z,https://api.github.com/repos/mochilang/mochi,43,10,53,4,1,33,0.23255813953488372,S
3177736883,3402,Add basic grouping support to Zig compiler,OpenAI_Codex,tamnd,closed,2025-06-26T04:57:01Z,2025-06-26T05:13:05Z,https://api.github.com/repos/mochilang/mochi,270,5,275,6,1,265,0.018518518518518517,M
3177740075,3404,Add Ruby TPCH Q1 test,OpenAI_Codex,tamnd,closed,2025-06-26T04:58:14Z,2025-06-26T05:13:35Z,https://api.github.com/repos/mochilang/mochi,257,7,264,7,1,250,0.027237354085603113,M
3177742522,3405,Add F# seq helpers and tpch q1 support,OpenAI_Codex,tamnd,closed,2025-06-26T04:59:40Z,2025-06-26T05:13:26Z,https://api.github.com/repos/mochilang/mochi,111,16,127,11,1,95,0.14414414414414414,M
3177748155,3407,Add heterogeneous map support to C++ backend,OpenAI_Codex,tamnd,closed,2025-06-26T05:02:51Z,2025-06-26T05:14:02Z,https://api.github.com/repos/mochilang/mochi,151,48,199,17,1,103,0.31788079470198677,M
3177751448,3410,Enhance Haskell compiler tests,OpenAI_Codex,tamnd,closed,2025-06-26T05:04:47Z,2025-06-26T05:14:39Z,https://api.github.com/repos/mochilang/mochi,399,9,408,8,1,390,0.022556390977443608,M
3177761574,3413,Improve Dart TPCH tasks and runtime helpers,OpenAI_Codex,tamnd,closed,2025-06-26T05:10:37Z,2025-06-26T05:15:11Z,https://api.github.com/repos/mochilang/mochi,82,64,146,2,1,18,0.7804878048780488,S
3177779411,3415,Enable Java compiler to run TPCH Q1,OpenAI_Codex,tamnd,closed,2025-06-26T05:20:34Z,2025-06-26T05:22:06Z,https://api.github.com/repos/mochilang/mochi,455,47,502,11,1,408,0.10329670329670329,M
3177780844,3416,Add Erlang TPCH Q1 golden test,OpenAI_Codex,tamnd,closed,2025-06-26T05:21:40Z,2025-06-26T05:22:12Z,https://api.github.com/repos/mochilang/mochi,176,5,181,4,1,171,0.028409090909090908,M
3177790874,3418,Erlang TPCH Q1 support,OpenAI_Codex,tamnd,closed,2025-06-26T05:28:04Z,,https://api.github.com/repos/mochilang/mochi,26,7,33,4,1,19,0.2692307692307692,S
3177799449,3420,Add Racket dataset fixes,OpenAI_Codex,tamnd,closed,2025-06-26T05:33:11Z,2025-06-26T05:33:38Z,https://api.github.com/repos/mochilang/mochi,629,142,771,36,1,487,0.22575516693163752,L
3177801377,3421,Add sum builtin for C++ backend,OpenAI_Codex,tamnd,closed,2025-06-26T05:34:17Z,2025-06-26T05:38:16Z,https://api.github.com/repos/mochilang/mochi,200,12,212,7,1,188,0.06,M
3177801861,3422,Improve Zig backend grouping,OpenAI_Codex,tamnd,closed,2025-06-26T05:34:37Z,2025-06-26T05:38:22Z,https://api.github.com/repos/mochilang/mochi,55,12,67,4,1,43,0.21818181818181817,S
3177803955,3423,Add Java TPCH Q1 golden runtime test,OpenAI_Codex,tamnd,closed,2025-06-26T05:35:43Z,2025-06-26T05:38:29Z,https://api.github.com/repos/mochilang/mochi,377,4,381,4,1,373,0.010610079575596816,M
3177805091,3424,Add built-in JSON encoder for Lua backend,OpenAI_Codex,tamnd,closed,2025-06-26T05:36:14Z,2025-06-26T05:38:06Z,https://api.github.com/repos/mochilang/mochi,86,29,115,4,1,57,0.3372093023255814,S
3177805762,3425,Add Ruby TPCH grouping test,OpenAI_Codex,tamnd,closed,2025-06-26T05:36:30Z,2025-06-26T05:38:39Z,https://api.github.com/repos/mochilang/mochi,207,1,208,4,1,206,0.004830917874396135,M
3177814875,3428,Add Dart TPCH Q1 artifacts,OpenAI_Codex,tamnd,closed,2025-06-26T05:40:42Z,2025-06-26T05:41:01Z,https://api.github.com/repos/mochilang/mochi,178,21,199,4,1,157,0.11797752808988764,M
3177820394,3429,Rust compiler TPCH Q1 support,OpenAI_Codex,tamnd,closed,2025-06-26T05:43:12Z,,https://api.github.com/repos/mochilang/mochi,183,18,201,11,1,165,0.09836065573770492,M
3177833283,3433,Enable Kotlin group_by unwrapping,OpenAI_Codex,tamnd,closed,2025-06-26T05:46:46Z,2025-06-26T05:49:11Z,https://api.github.com/repos/mochilang/mochi,23,8,31,4,1,15,0.34782608695652173,S
3177835791,3434,Add nested struct support to Cobol compiler,OpenAI_Codex,tamnd,closed,2025-06-26T05:47:31Z,2025-06-26T05:48:56Z,https://api.github.com/repos/mochilang/mochi,52,46,98,5,1,6,0.8846153846153846,S
3177853513,3436,Enhance php compiler with tpch q1,OpenAI_Codex,tamnd,closed,2025-06-26T05:54:08Z,2025-06-26T05:55:32Z,https://api.github.com/repos/mochilang/mochi,196,1,197,5,1,195,0.00510204081632653,M
3177875065,3437,Add TPCH Q1 support for Swift backend,OpenAI_Codex,tamnd,closed,2025-06-26T06:02:47Z,2025-06-26T06:03:00Z,https://api.github.com/repos/mochilang/mochi,265,64,329,21,1,201,0.24150943396226415,M
3127635850,726,Fix typos in comments,OpenAI_Codex,MarvinJWendt,closed,2025-06-07T23:01:37Z,2025-06-07T23:05:33Z,https://api.github.com/repos/pterm/pterm,5,5,10,3,1,0,1.0,XS
3127626091,724,Fix typo in default continue prompt comment,OpenAI_Codex,MarvinJWendt,closed,2025-06-07T22:50:17Z,2025-06-07T22:53:03Z,https://api.github.com/repos/pterm/pterm,1,1,2,1,1,0,1.0,XS
3127625958,723,Fix comment typo in SlogHandler,OpenAI_Codex,MarvinJWendt,closed,2025-06-07T22:50:01Z,2025-06-07T22:53:44Z,https://api.github.com/repos/pterm/pterm,1,1,2,1,1,0,1.0,XS
3185717547,752,CWでも入力補完が効くように修正,OpenAI_Codex,shiosyakeyakini-info,closed,2025-06-29T03:51:00Z,2025-06-29T10:42:32Z,https://api.github.com/repos/shiosyakeyakini-info/miria,35512,28342,63854,309,4,7170,0.7980964181121875,XL
3185730886,3930,Enhance LSP hover and symbol details,OpenAI_Codex,tamnd,closed,2025-06-29T04:16:08Z,,https://api.github.com/repos/mochilang/mochi,269,72,341,7,1,197,0.26765799256505574,M
3217782880,50,Add autograd matrix example,OpenAI_Codex,briangu,closed,2025-07-10T03:50:20Z,2025-07-10T03:54:41Z,https://api.github.com/repos/briangu/klongpy,267,3,270,6,1,264,0.011235955056179775,M
3217792013,3173,[alpha_factory] cache pip & npm in size workflow,OpenAI_Codex,MontrealAI,closed,2025-07-10T03:57:46Z,2025-07-10T03:57:55Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,21,0,21,3,1,21,0.0,S
3265898078,3790,[alpha_factory] Clarify Cypress tests removed,OpenAI_Codex,MontrealAI,closed,2025-07-26T17:02:06Z,2025-07-26T17:02:49Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,1,1,2,1,1,0,1.0,XS
3135062402,4398,fix: support snake_case fields in python assertions,OpenAI_Codex,mldangelo,closed,2025-06-10T23:30:27Z,2025-06-12T05:19:27Z,https://api.github.com/repos/promptfoo/promptfoo,13582,4785,18367,110,7,8797,0.3523045206891474,XL
3135042707,302,Fix typo in compiler comment,OpenAI_Codex,lukaszsamson,closed,2025-06-10T23:17:08Z,2025-06-11T06:44:21Z,https://api.github.com/repos/elixir-lsp/elixir_sense,1,1,2,1,1,0,1.0,XS
3135041411,300,Fix typo in compiler comment,OpenAI_Codex,lukaszsamson,closed,2025-06-10T23:16:30Z,2025-06-11T06:43:43Z,https://api.github.com/repos/elixir-lsp/elixir_sense,1,1,2,1,1,0,1.0,XS
3173991603,1139,Fix analytics services query,OpenAI_Codex,mfreeman451,closed,2025-06-25T03:30:21Z,2025-06-25T03:31:35Z,https://api.github.com/repos/carverauto/serviceradar,1,1,2,1,1,0,1.0,XS
3174039853,1140,Fix SNMP device count query,OpenAI_Codex,mfreeman451,closed,2025-06-25T03:53:31Z,2025-06-25T03:54:00Z,https://api.github.com/repos/carverauto/serviceradar,4,4,8,1,1,0,1.0,XS
3174116179,1143,Fix interface key uniqueness,OpenAI_Codex,mfreeman451,closed,2025-06-25T04:28:02Z,2025-06-25T04:28:20Z,https://api.github.com/repos/carverauto/serviceradar,1,1,2,1,1,0,1.0,XS
3156314842,482,Fix deprecated endOffset usage,OpenAI_Codex,SerCeMan,closed,2025-06-18T10:22:45Z,,https://api.github.com/repos/intellij-solidity/intellij-solidity,12,9,21,7,1,3,0.75,S
3156487546,14,Fix shell script conditionals,OpenAI_Codex,leonteale,closed,2025-06-18T11:21:59Z,2025-06-18T11:23:06Z,https://api.github.com/repos/leonteale/pentestpackage,3,3,6,2,1,0,1.0,XS
3156507338,15,Fix automation install script,OpenAI_Codex,leonteale,closed,2025-06-18T11:28:56Z,2025-06-18T11:30:15Z,https://api.github.com/repos/leonteale/pentestpackage,4,179,183,1,1,-175,44.75,XS
3251691496,175,Fix minimap border check,OpenAI_Codex,KenYu910645,closed,2025-07-22T08:34:55Z,2025-07-22T08:50:20Z,https://api.github.com/repos/KenYu910645/MapleStoryAutoLevelUp,3,2,5,1,1,1,0.6666666666666666,XS
3251736222,177,Update config reference documentation,OpenAI_Codex,KenYu910645,closed,2025-07-22T08:47:30Z,2025-07-22T08:49:10Z,https://api.github.com/repos/KenYu910645/MapleStoryAutoLevelUp,2,2,4,2,1,0,1.0,XS
3124191731,8572,HDDS-13114. Make MaxSubCompactions configureable for manual compaction,OpenAI_Codex,peterxcli,open,2025-06-06T09:22:21Z,,https://api.github.com/repos/apache/ozone,4351,3330,7681,236,9,1021,0.7653413008503792,XL
3130530535,1927,[alpha_factory] Replace lambda policy with function,OpenAI_Codex,MontrealAI,closed,2025-06-09T14:44:21Z,2025-06-09T14:44:35Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,3,1,4,1,1,2,0.3333333333333333,XS
3130515409,867,Run lint and fix some initial issues,OpenAI_Codex,jchris,closed,2025-06-09T14:38:45Z,,https://api.github.com/repos/fireproof-storage/fireproof,21,20,41,9,1,1,0.9523809523809523,S
3145666143,829,Add upsert page for models,OpenAI_Codex,242816,closed,2025-06-14T07:28:15Z,2025-06-14T08:13:59Z,https://api.github.com/repos/bionic-gpt/bionic-gpt,432,71,503,7,2,361,0.16435185185185186,M
3145683086,611,Fix parse errors in leetcode examples,OpenAI_Codex,tamnd,closed,2025-06-14T07:37:18Z,2025-06-14T08:36:24Z,https://api.github.com/repos/mochilang/mochi,8,9,17,2,1,-1,1.125,XS
3145821183,71,refactor: Refactor duckdb connectors,OpenAI_Codex,ilyabo,closed,2025-06-14T08:55:40Z,2025-06-14T13:14:34Z,https://api.github.com/repos/sqlrooms/sqlrooms,406,373,779,9,1,33,0.9187192118226601,M
3145821683,830,Replace raw file inputs with FileInput component,OpenAI_Codex,242816,closed,2025-06-14T08:56:02Z,2025-06-14T09:30:17Z,https://api.github.com/repos/bionic-gpt/bionic-gpt,2,5,7,2,1,-3,2.5,XS
3145832022,831,Refactor models upsert page,OpenAI_Codex,242816,closed,2025-06-14T09:01:19Z,2025-06-14T09:30:00Z,https://api.github.com/repos/bionic-gpt/bionic-gpt,178,463,641,3,1,-285,2.601123595505618,M
3147891589,916,Add structured LeetCode outputs,OpenAI_Codex,tamnd,closed,2025-06-15T17:58:23Z,2025-06-15T17:59:03Z,https://api.github.com/repos/mochilang/mochi,564,5,569,214,1,559,0.008865248226950355,L
3265505959,221,Add adversarial case for conversion fields,OpenAI_Codex,ikamensh,closed,2025-07-26T12:09:26Z,,https://api.github.com/repos/ikamensh/flynt,151,0,151,2,1,151,0.0,M
3254921385,12281,Enhance scheme transpiler builtins,OpenAI_Codex,tamnd,closed,2025-07-23T05:28:45Z,2025-07-23T05:28:59Z,https://api.github.com/repos/mochilang/mochi,36,0,36,1,1,36,0.0,S
3254989565,143,Increase internal utility test coverage,OpenAI_Codex,roeniss,closed,2025-07-23T05:58:20Z,,https://api.github.com/repos/roeniss/dhlottery-api,73,0,73,7,1,73,0.0,S
3240884189,149,Fix model rebuilds for forward refs,OpenAI_Codex,simba-git,closed,2025-07-17T20:54:12Z,2025-07-17T21:18:58Z,https://api.github.com/repos/featureform/enrichmcp,15,1,16,2,1,14,0.06666666666666667,S
3139803857,931,Allow passing struct name to make-migration,OpenAI_Codex,kolaente,closed,2025-06-12T10:56:40Z,2025-06-12T11:06:07Z,https://api.github.com/repos/go-vikunja/vikunja,18,15,33,2,2,3,0.8333333333333334,S
3140248085,41,Fix options fallback and add test,OpenAI_Codex,arturboyun,open,2025-06-12T13:14:31Z,,https://api.github.com/repos/arturboyun/AiogramBotTemplate,28,5,33,2,1,23,0.17857142857142858,S
3166088430,133,Add architecture overview,OpenAI_Codex,georgi,closed,2025-06-22T16:29:43Z,2025-06-22T16:30:04Z,https://api.github.com/repos/nodetool-ai/nodetool,58,0,58,2,1,58,0.0,S
3091741548,2463,Implement workflow rerun with webhook url,OpenAI_Codex,wintonzheng,closed,2025-05-26T17:26:45Z,2025-05-26T17:29:01Z,https://api.github.com/repos/Skyvern-AI/skyvern,7,1,8,2,1,6,0.14285714285714285,XS
3091823475,108,Persist iPod elapsed time,OpenAI_Codex,ryokun6,closed,2025-05-26T18:21:03Z,,https://api.github.com/repos/ryokun6/ryos,33,9,42,2,1,24,0.2727272727272727,S
3203583341,2956,[alpha_factory] refine docs workflow,OpenAI_Codex,MontrealAI,closed,2025-07-04T19:43:22Z,2025-07-04T19:43:34Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,1,1,2,1,1,0,1.0,XS
3203563637,2955,[alpha_factory] fix asset docs and checksum,OpenAI_Codex,MontrealAI,closed,2025-07-04T19:30:12Z,2025-07-04T19:30:26Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,20,11,31,3,1,9,0.55,S
3203526061,2954,Improve asset retrieval,OpenAI_Codex,MontrealAI,closed,2025-07-04T19:12:42Z,2025-07-04T19:14:31Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,6,2,8,3,1,4,0.3333333333333333,XS
3203489170,2953,[alpha_factory] log pyodide url in fetch-assets,OpenAI_Codex,MontrealAI,closed,2025-07-04T18:51:19Z,2025-07-04T18:51:37Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,3,1,4,2,1,2,0.3333333333333333,XS
3219821268,927,Add Guard model moderation flow,OpenAI_Codex,242816,closed,2025-07-10T15:33:47Z,2025-07-11T07:30:48Z,https://api.github.com/repos/bionic-gpt/bionic-gpt,248,14,262,12,3,234,0.056451612903225805,M
3219790544,897,feat/add-pulse-connection-as-source,OpenAI_Codex,sanjushahgupta,closed,2025-07-10T15:25:13Z,,https://api.github.com/repos/bruin-data/bruin,168,33,201,12,2,135,0.19642857142857142,M
3219701797,7431,Add Mochi solution for Rosetta Abbreviations-simple task,OpenAI_Codex,tamnd,closed,2025-07-10T14:58:04Z,2025-07-10T14:58:16Z,https://api.github.com/repos/mochilang/mochi,168,0,168,2,1,168,0.0,M
3219690950,3185,[alpha_factory] Add Pyodide update helper,OpenAI_Codex,MontrealAI,closed,2025-07-10T14:55:00Z,2025-07-10T14:55:09Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,66,1,67,2,1,65,0.015151515151515152,S
